level_0,Unnamed: 0,Song Name,Matched Name,Ratio Value,Song List Index,index,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
2467,1599,refugee,fugeela,71,9180,9180,Fu-Gee-La,0.13699999999999998,0.682,0.505,0.0,1,0.234,-11.709,1,0.138,89.954,4,0.4
2468,1600,bette davis eyes,better days,74,16887,16887,Better Days,0.366,0.29600000000000004,0.381,0.0,7,0.17,-7.9860000000000015,0,0.0386,72.383,4,0.343
2469,1601,endless love,restless love,80,11531,11531,Restless Love,0.809,0.452,0.313,0.000172,10,0.129,-12.936,0,0.0323,146.605,4,0.191
1783,1602,lady,lady,100,6712,6712,Lady,0.0337,0.705,0.952,0.0,1,0.382,-2.8960000000000004,0,0.0489,107.001,4,0.633
2471,1603,just like starting over,starting over,72,4771,4771,Starting Over,0.39,0.7509999999999999,0.394,0.0,7,0.121,-6.56,1,0.0519,135.89600000000002,4,0.12
2472,1604,jessies girl,jessies girl,100,715,715,Jessie's Girl,0.113,0.7040000000000001,0.77,0.0,2,0.101,-8.843,1,0.0526,131.57,4,0.8390000000000001
2474,1605,celebration,elevation,80,14249,14249,Elevation,0.14,0.785,0.8490000000000001,0.0,4,0.251,-4.16,0,0.28800000000000003,98.02,4,0.452
2475,1606,kiss on my list,back on my sht,69,11827,11827,BACK ON MY SH*T,0.16,0.733,0.737,0.0,11,0.379,-6.362,0,0.26,149.048,4,0.293
2476,1607,i love a rainy night,i love the rain the most,68,18594,18594,I Love the Rain the Most,0.797,0.483,0.256,0.00129,8,0.0675,-13.890999999999998,1,0.0335,139.904,3,0.5820000000000001
2477,1608,9 to 5,9 to 5,100,784,784,9 to 5,0.416,0.5539999999999999,0.7829999999999999,1.54e-06,6,0.631,-5.852,1,0.0457,105.39,4,0.813
2478,1609,keep on loving you,keep on loving you,100,6900,6900,Keep On Loving You,0.0518,0.643,0.7390000000000001,0.0,5,0.0783,-7.707999999999998,1,0.037000000000000005,123.661,4,0.936
659,1610,theme from the greatest american hero believe it or not,theme from the steps of life,58,13347,13347,Theme from the Steps of Life,0.996,0.601,0.0049,0.957,6,0.0938,-25.681,1,0.0776,68.645,4,0.14300000000000002
2479,1611,morning train nine to five,mountain to move,62,8261,8261,Mountain To Move,0.431,0.662,0.947,0.006999999999999999,7,0.0974,-6.409,1,0.0517,110.006,4,0.31
2339,1612,being with you,one with you,77,6612,6612,One with You,1.3e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478
2480,1613,queen of hearts,queen of hearts,100,5411,5411,Queen of Hearts,0.233,0.662,0.91,3.2200000000000003e-05,2,0.127,-7.899,1,0.05,169.37099999999995,4,0.973
2483,1614,rapture,rapture,100,12848,12848,Rapture,4.11e-05,0.5489999999999999,0.929,0.0124,7,0.108,-4.257,1,0.062,96.026,4,0.388
2485,1615,a woman needs love just like you do,a woman like you,63,4920,4920,A Woman Like You,0.245,0.5920000000000001,0.584,0.0,7,0.0862,-7.4220000000000015,1,0.0305,160.048,4,0.371
2487,1616,the tide is high,the time is now,71,12836,12836,The Time Is Now,0.00926,0.481,0.944,0.000328,8,0.278,-3.665,1,0.231,165.02,4,0.396
2111,1617,just the two of us,just the way you are,68,1936,1936,Just The Way You Are,0.0151,0.637,0.843,0.0,5,0.0876,-5.4129999999999985,1,0.0432,109.012,4,0.434
2489,1618,slow hand,slow hands,95,15887,15887,Slow Hands,0.0139,0.726,0.431,0.0,0,0.054000000000000006,-6.666,1,0.0554,85.889,4,0.86
677,1619,i love you,i love you,100,13961,13961,I Love You,0.336,0.654,0.8590000000000001,0.0,0,0.0947,-4.3210000000000015,1,0.166,114.87,4,0.7040000000000001
371,1620,woman,woman,100,53,53,Woman,5.1e-05,0.219,0.952,0.0989,2,0.157,-3.621,1,0.17600000000000002,112.886,1,0.172
2490,1621,sukiyaki,skyward ii,56,6129,6129,Skyward II,0.000348,0.5429999999999999,0.949,0.146,5,0.0955,-2.639,0,0.203,140.006,4,0.3
2492,1622,the winner takes it all,take it all,65,12874,12874,Take It All,0.0008869999999999998,0.624,0.916,0.0,7,0.0934,-4.931,0,0.0486,109.968,4,0.632
2494,1623,stars on 45 medley,thats on me,62,11819,11819,That's On Me,0.0288,0.8029999999999999,0.648,0.0,4,0.0904,-9.185,0,0.198,131.925,4,0.5379999999999999
633,1624,angel of the morning,in the morning,76,1145,1145,In the Morning,0.0252,0.644,0.777,0.0,6,0.0554,-6.165,0,0.0284,126.257,4,0.966
2495,1625,love on the rocks,love on the weekend,72,1509,1509,Love on the Weekend,0.547,0.7290000000000001,0.546,0.00287,7,0.0651,-9.305,1,0.0285,119.941,4,0.406
2497,1626,every woman in the world,woman of the world,76,1210,1210,Woman Of The World,0.006999999999999999,0.73,0.518,6.15e-06,2,0.136,-10.98,1,0.0324,130.041,4,0.149
938,1627,the one that you love,the one that you love,100,630,630,The One That You Love,0.728,0.396,0.479,9.51e-06,5,0.102,-8.072000000000001,1,0.0268,109.973,4,0.184
2499,1628,guilty,unity,73,864,864,U.N.I.T.Y.,0.00561,0.659,0.738,0.0,4,0.319,-4.077,0,0.362,93.796,4,0.516
2501,1629,the best of times,the heart of me,75,9704,9704,The Heart Of Me,0.208,0.58,0.8320000000000001,0.00103,5,0.299,-3.934,1,0.0313,101.972,4,0.5579999999999999
2504,1630,elvira,elvira,100,5336,5336,Elvira,0.196,0.825,0.274,0.000778,2,0.0581,-17.42,0,0.033,127.299,4,0.775
2505,1631,take it on the run,blanket on the ground,77,5297,5297,Blanket On The Ground,0.394,0.465,0.519,0.00156,5,0.204,-11.819,1,0.0239,86.6,4,0.8809999999999999
2507,1632,theres no gettin over me,theres no gettin over me,100,5429,5429,(There's) No Gettin' over Me,0.5489999999999999,0.599,0.47,2.47e-05,6,0.304,-10.477,0,0.0337,200.631,4,0.8109999999999999
2509,1633,living inside myself,love myself,65,4668,4668,Love Myself,0.0032,0.616,0.768,0.0,0,0.4270000000000001,-6.714,0,0.0781,122.91,4,0.322
2510,1634,woman in love,woman in love,100,639,639,Woman in Love,0.248,0.469,0.278,0.000126,3,0.133,-16.311,0,0.028,169.735,4,0.331
206,1635,the boy from new york city,the boys are back in town,59,451,451,The Boys Are Back in Town,0.234,0.445,0.706,0.000252,8,0.205,-9.803,1,0.0461,80.82300000000002,4,0.768
2511,1636,urgent,rent,80,18528,18528,Rent,0.0211,0.698,0.938,0.0,7,0.292,-2.438,1,0.0843,98.014,4,0.8009999999999999
2512,1637,passion,pain,73,4569,4569,Pain,0.49,0.613,0.602,0.000219,1,0.145,-9.669,1,0.0871,92.2,4,0.37
2514,1638,lady you bring me up,young lady youre scaring me,68,14985,14985,"Young Lady, You're Scaring Me",0.0113,0.371,0.921,2.7e-05,9,0.43,-5.533,1,0.0784,109.675,4,0.508
2515,1639,crying,crying,100,308,308,Crying,0.758,0.35,0.293,8.21e-06,2,0.104,-9.502,1,0.0258,96.685,4,0.162
2516,1640,hearts,heartsigh,80,2668,2668,heartsigh,0.00827,0.611,0.632,0.0008699999999999999,11,0.0538,-7.979,1,0.0304,138.974,4,0.388
2517,1641,its my turn,its yours,70,9119,9119,Its Yours,0.000482,0.84,0.72,0.0422,7,0.114,-9.561,1,0.184,98.377,4,0.343
2518,1642,you make my dreams,you make my dreams,100,769,769,You Make My Dreams,0.261,0.737,0.569,0.311,5,0.046,-6.702000000000001,1,0.0553,167.196,4,0.912
2521,1643,i dont need you,i dont know you,80,3538,3538,I Don't Know You,0.293,0.884,0.333,0.0205,9,0.103,-9.753,0,0.0617,118.065,4,0.5870000000000001
2523,1644,how bout us,what about us,75,15833,15833,What About Us,0.0254,0.386,0.594,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187
2528,1645,hit me with your best shot,i melt with you 7 mix,64,9794,9794,"I Melt With You (7"" Mix)",0.000384,0.457,0.64,0.00014199999999999998,0,0.0611,-12.231,1,0.0437,156.203,4,0.634
1620,1646,the breakup song they dont write em,the impression that i get,57,1069,1069,The Impression That I Get,0.0908,0.425,0.936,0.00469,4,0.201,-5.354,1,0.145,182.318,4,0.665
2529,1647,time,time,100,1851,1851,Time,0.34600000000000003,0.47,0.6679999999999999,0.0,8,0.0876,-7.588999999999999,1,0.3670000000000001,84.08200000000002,4,0.586
2531,1648,hungry heart,hungry heart,100,782,782,Hungry Heart,0.0857,0.6409999999999999,0.894,0.009000000000000001,8,0.157,-7.41,1,0.0273,109.823,4,0.972
1244,1649,sweetheart,sweet harmony,70,2980,2980,Sweet Harmony,0.0296,0.595,0.737,0.109,10,0.0639,-10.332,0,0.03,101.193,4,0.867
2533,1650,somebodys knockin,somebodys knockin,100,5408,5408,Somebody's Knockin',0.233,0.6990000000000001,0.515,2.56e-06,11,0.0888,-10.816,0,0.0299,95.044,4,0.7340000000000001
2534,1651,more than i can say,more than friends,72,10942,10942,More Than Friends,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268
2535,1652,together,together,100,7915,7915,Together,0.0539,0.556,0.8220000000000001,0.856,9,0.177,-5.747000000000001,1,0.182,139.725,4,0.8079999999999999
2129,1653,too much time on my hands,too much time together,68,6733,6733,Too Much Time Together,0.263,0.563,0.841,0.000258,2,0.0751,-5.35,1,0.0519,154.876,4,0.954
735,1654,what are we doin in love,now that we found love,65,911,911,Now That We Found Love,0.0312,0.72,0.8909999999999999,0.0,8,0.21,-7.911,1,0.0761,119.976,4,0.7
2537,1655,whos crying now,whos making love,65,3840,3840,Who's Making Love,0.229,0.782,0.349,0.0,10,0.203,-13.316,1,0.0642,115.308,4,0.72
2539,1656,de do do do de da da da,dueño de nada,56,1301,1301,Dueño de Nada,0.528,0.362,0.522,0.0,2,0.126,-5.207000000000002,1,0.0491,171.643,3,0.131
2540,1657,this little girl,this girl,72,4720,4720,This Girl,0.452,0.4270000000000001,0.299,0.000126,9,0.209,-8.055,0,0.0275,147.996,3,0.109
1834,1658,stop draggin my heart around,dont go breaking my heart,60,2137,2137,Don't Go Breaking My Heart,0.149,0.7290000000000001,0.8440000000000001,2.87e-06,5,0.0604,-8.824,1,0.0344,131.459,4,0.777
2543,1659,giving it up for your love,giving it all to you,70,4951,4951,Giving It All (To You),0.7709999999999999,0.636,0.32,0.0,9,0.117,-9.953,1,0.028,114.337,4,0.2
2544,1660,a little in love,little love,81,18208,18208,Little Love,0.0455,0.825,0.7290000000000001,0.00162,6,0.131,-7.29,1,0.0456,119.998,4,0.326
2545,1661,america,africa,77,762,762,Africa,0.257,0.6709999999999999,0.373,7.950000000000001e-05,9,0.0481,-18.064,1,0.0323,92.717,4,0.732
2547,1662,aint even done with the night,here comes the night,61,6337,6337,Here Comes The Night,0.183,0.47,0.778,4.25e-06,10,0.117,-3.843,0,0.0521,159.738,4,0.245
2550,1663,arthurs theme best that you can do,arthurs theme best that you can do  remastered version,77,627,627,Arthur's Theme (Best That You Can Do) - Remastered Version,0.16899999999999998,0.526,0.515,0.000816,9,0.181,-11.169,1,0.0389,136.543,4,0.518
2552,1664,another one bites the dust,another one bites the dust  remastered 2011,75,666,666,Another One Bites The Dust - Remastered 2011,0.115,0.951,0.53,0.179,5,0.17,-6.5939999999999985,0,0.17800000000000002,109.979,4,0.6990000000000001
907,1665,games people play,the games we play,71,7334,7334,The Games We Play,0.0713,0.6940000000000001,0.7959999999999999,0.0163,5,0.096,-3.696,1,0.198,78.033,4,0.5920000000000001
2222,1666,i cant stand it,i cant stand it,100,6750,6750,I Can't Stand It,0.01,0.5589999999999999,0.821,0.0,9,0.0662,-5.5120000000000005,1,0.0779,150.028,4,0.912
2180,1667,while you see a chance,when you dance,67,5852,5852,When You Dance,0.846,0.53,0.34600000000000003,0.0,11,0.211,-11.135,0,0.0497,134.51,4,0.773
2553,1668,master blaster jammin,after the moment,59,6717,6717,After the Moment,0.0263,0.609,0.8740000000000001,4.99e-05,9,0.328,-3.889,1,0.0293,112.011,4,0.7440000000000001
1251,1669,hello again,alone again,73,557,557,Alone Again,0.0194,0.298,0.612,9.67e-05,3,0.0906,-9.002,0,0.0379,156.727,4,0.343
2555,1670,dont stand so close to me,i dont want to go home,64,3980,3980,I Don't Want To Go Home,0.34,0.626,0.565,3.08e-06,5,0.056,-11.895,1,0.0356,121.819,4,0.966
2560,1671,hey nineteen,the finest,64,9268,9268,The Finest,0.474,0.853,0.76,0.00113,6,0.108,-5.646,1,0.0832,109.998,4,0.901
2223,1672,i aint gonna stand for it,i cant stand it,70,6750,6750,I Can't Stand It,0.01,0.5589999999999999,0.821,0.0,9,0.0662,-5.5120000000000005,1,0.0779,150.028,4,0.912
2561,1673,all those years ago,silent all these years,68,17001,17001,Silent All These Years,0.937,0.477,0.153,7.74e-06,4,0.107,-14.895,1,0.0374,127.999,4,0.315
2562,1674,step by step,step by step,100,2386,2386,Step by Step,0.0274,0.787,0.63,6.69e-06,0,0.161,-12.295,1,0.0609,125.347,4,0.882
1602,1675,the stroke,the joker,74,454,454,The Joker,0.394,0.424,0.446,3.78e-06,5,0.16,-9.618,1,0.0525,165.158,4,0.794
2564,1676,feels so right,feels right,88,12643,12643,Feels Right,0.253,0.674,0.5920000000000001,1.2e-06,5,0.117,-9.94,1,0.0496,133.92700000000002,4,0.152
2565,1677,sweet baby,sweet boy,84,12335,12335,Sweet Boy,0.0628,0.634,0.732,3.36e-06,1,0.0494,-4.3039999999999985,1,0.188,131.89,5,0.948
294,1678,same old lang syne,same ole me,62,5426,5426,Same Ole Me,0.634,0.7240000000000001,0.28800000000000003,9.03e-06,7,0.14400000000000002,-13.873,1,0.0296,109.431,4,0.403
2566,1679,cool love,only love,78,1485,1485,Only Love,0.3,0.545,0.485,0.00137,8,0.119,-9.941,1,0.151,80.40100000000002,4,0.341
2567,1680,hold on tight,hold on pt 2,72,16630,16630,"Hold on, Pt. 2",0.8859999999999999,0.608,0.18,0.29,10,0.147,-18.239,1,0.0402,60.02,4,0.113
1365,1681,its now or never,now or never,86,4350,4350,Now Or Never,0.107,0.67,0.585,1.11e-06,6,0.131,-4.8610000000000015,0,0.0354,110.03,4,0.447
651,1682,treat me right,love me right,74,3195,3195,Love Me Right,0.0776,0.5489999999999999,0.527,2.69e-05,5,0.11,-6.734,0,0.0448,89.97,4,0.22
2568,1683,winning,winning,100,16663,16663,Winning,2.7300000000000006e-05,0.426,0.721,0.023,1,0.0867,-9.391,0,0.0309,151.13,4,0.248
2569,1684,what kind of fool,chain of fools,77,3839,3839,Chain Of Fools,0.0203,0.701,0.672,5.400000000000002e-06,10,0.518,-6.551,1,0.032,116.969,4,0.8959999999999999
2570,1685,watching the wheels,catchin the vibe,69,14382,14382,Catchin' The Vibe,0.133,0.904,0.557,0.0026100000000000003,1,0.0926,-6.7170000000000005,1,0.34,90.844,4,0.8190000000000001
537,1686,tell it like it is,i tell it like it used to be,74,5404,5404,I Tell It Like It Used To Be,0.358,0.73,0.49,0.0,2,0.0219,-10.613,1,0.0369,88.944,4,0.564
2571,1687,smoky mountain rain,mountain man,71,8287,8287,Mountain Man,0.151,0.421,0.698,0.000959,3,0.3720000000000001,-9.784,1,0.0528,122.624,4,0.447
929,1688,i made it through the rain,i heard it through the grapevine,83,2068,2068,I Heard It Through The Grapevine,0.195,0.7290000000000001,0.324,0.0,8,0.101,-13.017,0,0.0393,116.855,4,0.679
11,1689,youve lost that lovin feelin,youve got the love,70,1959,1959,You've Got The Love,0.004070000000000001,0.5710000000000001,0.708,0.0,6,0.125,-4.74,1,0.0329,109.899,4,0.398
2572,1690,suddenly,suddenly,100,6786,6786,Suddenly,0.0775,0.753,0.488,0.0813,7,0.145,-5.796,1,0.0389,130.02200000000002,4,0.962
2574,1691,for your eyes only,open your eyes,69,12885,12885,Open Your Eyes,0.000145,0.579,0.973,0.0567,5,0.226,-2.152,0,0.09,116.025,4,0.677
2502,1692,the beach boys medley,the heart of me,61,9704,9704,The Heart Of Me,0.208,0.58,0.8320000000000001,0.00103,5,0.299,-3.934,1,0.0313,101.972,4,0.5579999999999999
2575,1693,whip it,whip it,100,750,750,Whip It,0.0658,0.768,0.716,0.00213,2,0.0379,-12.922,1,0.0625,157.935,4,0.961
2576,1694,modern girl,american girl,75,440,440,American Girl,0.448,0.55,0.8240000000000001,0.000127,2,0.366,-5.988,1,0.0334,114.512,4,0.777
2578,1695,really wanna know you,wanna know u,73,4296,4296,Wanna Know U,0.0411,0.718,0.887,0.000209,0,0.0607,-4.9110000000000005,1,0.0766,115.975,4,0.595
2580,1696,seven year ache,seven year ache,100,5381,5381,Seven Year Ache,0.475,0.747,0.568,0.000165,9,0.127,-8.651,0,0.0319,121.615,4,0.684
2581,1697,im coming out,im coming out,100,16008,16008,I'm Coming Out,0.174,0.742,0.92,0.123,5,0.0715,-4.46,1,0.0503,110.093,4,0.758
2582,1698,miss sun,miss u,86,9838,9838,MISS U,0.53,0.782,0.466,0.0,9,0.0861,-3.548,1,0.105,70.997,4,0.454
2583,1699,time is time,this time,76,5261,5261,This Time,0.0884,0.448,0.597,0.285,0,0.149,-12.201,1,0.0381,98.494,4,0.514
2586,1700,physical,tropical,62,14240,14240,Tropical,0.76,0.847,0.434,8.89e-06,10,0.156,-12.466,0,0.275,140.005,4,0.44
2587,1701,eye of the tiger,eye of the tiger,100,570,570,Eye of the Tiger,0.132,0.8170000000000001,0.599,0.000311,0,0.0873,-9.249,0,0.0328,108.873,4,0.5479999999999999
2588,1702,i love rock n roll,i love rock n roll,100,774,774,I Love Rock 'N Roll,0.326,0.535,0.716,0.0,4,0.659,-5.025,1,0.0431,94.379,4,0.901
2591,1703,ebony and ivory,the one and only,65,13008,13008,The One and Only,0.166,0.6890000000000001,0.779,0.0,4,0.39,-7.667000000000002,1,0.0303,119.96,4,0.731
2593,1704,centerfold,centerfold,100,6406,6406,Centerfold,0.249,0.653,0.677,0.0,0,0.403,-12.244000000000002,1,0.0396,114.37,4,0.888
2594,1705,dont you want me,dont you want me,100,1371,1371,Don't You Want Me,0.911,0.667,0.211,0.0355,0,0.12,-15.026,1,0.0466,111.227,4,0.327
2597,1706,jack  diane,jack  diane,100,3966,3966,Jack & Diane,0.0338,0.812,0.407,3.83e-06,9,0.0555,-8.152000000000001,1,0.0433,103.968,4,0.584
2598,1707,hurts so good,whats good,70,16894,16894,What's Good,0.935,0.542,0.0957,6.4e-06,8,0.182,-14.518,0,0.0404,134.739,4,0.259
2599,1708,abracadabra,caradura,63,15375,15375,Caradura,0.515,0.7090000000000001,0.7829999999999999,0.000123,2,0.0973,-6.669,1,0.0371,94.001,4,0.733
2600,1709,hard to say im sorry,i wont say im sorry,77,14152,14152,I Won't Say I'm Sorry,7.11e-05,0.426,0.981,2.64e-06,0,0.34700000000000003,-4.505,1,0.054000000000000006,159.93200000000004,4,0.632
2602,1710,tainted love,tainted love,100,710,710,Tainted Love,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696
2603,1711,chariots of fire,ring of fire,71,1806,1806,Ring of Fire,0.43,0.7140000000000001,0.503,2.07e-05,7,0.124,-8.052999999999999,1,0.039,104.882,4,0.339
2605,1712,harden my heart,change my heart,80,8384,8384,Change My Heart,0.131,0.657,0.83,0.0,5,0.0865,-4.918,0,0.0404,90.02799999999998,4,0.218
2609,1713,rosanna,rosanna,100,785,785,Rosanna,0.0184,0.519,0.695,0.000617,7,0.5760000000000001,-7.2189999999999985,0,0.0354,82.314,4,0.713
5,1714,i cant go for that no can do,i cant get no satisfaction,59,251,251,(I Can't Get No) Satisfaction,0.00038,0.735,0.82,0.0572,2,0.0983,-8.554,1,0.0494,135.586,4,0.8590000000000001
495,1715,8675309jenny,penny,47,14745,14745,Penny,0.241,0.573,0.767,3.4e-05,0,0.0926,-5.478,1,0.0575,132.30700000000002,4,0.568
2610,1716,key largo,kinky afro,63,3011,3011,Kinky Afro,0.000523,0.547,0.764,1.7899999999999998e-05,5,0.285,-12.552,1,0.0419,117.722,4,0.722
2611,1717,you should hear how she talks about you,this town still talks about you,63,4917,4917,This Town Still Talks About You,0.007909999999999999,0.522,0.47,1.54e-06,0,0.103,-9.52,1,0.0242,95.957,4,0.344
2612,1718,waiting for a girl like you,waiting for a girl like you,100,637,637,Waiting For A Girl Like You,0.31,0.33,0.469,2.3e-06,10,0.0402,-9.286,0,0.0335,201.327,4,0.433
2613,1719,dont talk to strangers,dont take the money,63,9657,9657,Don't Take The Money,0.00036,0.633,0.884,1.64e-06,1,0.189,-5.667000000000002,1,0.0392,110.081,4,0.29600000000000004
2616,1720,the sweetest thing ive ever known,the sweetest thing ive ever known,100,5373,5373,The Sweetest Thing (I've Ever Known),0.602,0.38,0.228,0.0,7,0.154,-14.373,1,0.0261,77.17699999999998,4,0.181
2617,1721,always on my mind,all on my mind,84,16369,16369,All On My Mind,0.252,0.584,0.7879999999999999,7.59e-06,0,0.0654,-4.162,0,0.0691,138.102,4,0.364
2619,1722,shake it up,shake it up,100,7466,7466,Shake It Up,0.128,0.7759999999999999,0.608,0.0,10,0.0932,-6.478,0,0.104,156.025,4,0.402
2620,1723,let it whip,let it sing,73,12810,12810,Let It Sing,0.0392,0.737,0.728,0.0,5,0.159,-5.497999999999998,0,0.402,144.964,4,0.5870000000000001
2621,1724,we got the beat,we got the funk,73,9237,9237,We Got the Funk,0.16699999999999998,0.768,0.823,0.0774,5,0.213,-7.115,1,0.0609,111.677,4,0.812
2622,1725,the other woman,on the other hand,75,5387,5387,On The Other Hand,0.175,0.657,0.415,5.65e-06,5,0.132,-9.915,1,0.025,96.03,4,0.34700000000000003
1885,1726,turn your love around,turn it around,69,14711,14711,Turn It Around,0.004379999999999999,0.528,0.908,0.000524,2,0.335,-5.609,0,0.0608,121.491,4,0.477
2623,1727,sweet dreams,safe dream,73,3271,3271,Safe Dream,0.826,0.528,0.4270000000000001,0.0,11,0.122,-8.926,0,0.0347,141.866,4,0.195
2,1728,only the lonely,only lonely,85,3209,3209,Only Lonely,0.898,0.412,0.276,0.000372,7,0.0955,-11.711,1,0.0296,90.781,4,0.214
2627,1729,who can it be now,who can it be now,100,812,812,Who Can It Be Now?,0.0444,0.807,0.83,0.00035800000000000003,4,0.0842,-4.04,1,0.0367,128.501,4,0.954
2628,1730,hold me,hold me now,78,822,822,Hold Me Now,0.6579999999999999,0.787,0.517,1.07e-05,7,0.292,-12.794,1,0.0332,108.186,4,0.885
2631,1731,eye in the sky,riders in the sky,77,5006,5006,Riders In The Sky,0.71,0.588,0.37,0.0,1,0.139,-13.494000000000002,0,0.0341,126.409,4,0.7390000000000001
2632,1732,lets groove,lets go,78,6426,6426,Let's Go,0.391,0.6559999999999999,0.677,1.92e-06,2,0.118,-6.9289999999999985,1,0.0285,112.01,4,0.57
2634,1733,open arms,open arms,100,629,629,Open Arms,0.584,0.405,0.21,0.0,2,0.139,-13.214,1,0.0279,100.577,3,0.174
